sentence,label,Article_ID,Sentence_Index,Total_Sentences,Role,Specificity_Score,Conditional_Future,Privacy_Security,Public_Impact
ഡോക്ടർമാർക്ക് രോഗിയുടെ മുൻകാല ആരോഗ്യവിവരങ്ങൾ വേഗത്തിൽ ലഭ്യമാകുന്നതോടെ ചികിത്സാ തീരുമാനങ്ങൾ കൂടുതൽ കൃത്യമാകും.,0,ART_0724,15,16,GENERAL_DETAIL,0,0,0,0
ഇടുക്കി: സ്കൂൾ പരിസരങ്ങളിലെ റോഡ് സുരക്ഷ മെച്ചപ്പെടുത്താൻ പുതിയ സുരക്ഷാ പദ്ധതി ആരംഭിച്ചു.,1,ART_0725,0,13,EVENT,0,0,0,0
സ്കൂൾ ബസുകൾക്ക് വേഗപരിധി നിർബന്ധമാക്കുകയും ഡ്രൈവർമാർക്ക് പ്രത്യേക പരിശീലനം നൽകുകയും ചെയ്യും.,1,ART_0725,1,13,PUBLIC_IMPACT,0,0,0,0
പദ്ധതിക്കായി 30 കോടി രൂപ വകയിരുത്തിയതായി വിദ്യാഭ്യാസ വകുപ്പ് അറിയിച്ചു.,1,ART_0725,2,13,BUDGET,3,0,0,0
നിലവിലുള്ള പാർക്കിംഗ് പ്രശ്നങ്ങൾ പരിഹരിക്കാൻ പ്രത്യേക യോഗം ചേരും.,0,ART_0725,3,13,GENERAL_DETAIL,0,0,0,0
പ്രാദേശിക സംഘടനകളുമായി ചർച്ച നടത്തിയ ശേഷം അന്തിമ പട്ടിക തയ്യാറാക്കും.,0,ART_0725,4,13,GENERAL_DETAIL,0,0,0,0
പദ്ധതി വിജയകരമായാൽ കൂടുതൽ സ്കൂളുകളിലേക്ക് വ്യാപിപ്പിക്കാനാണ് തീരുമാനം.,0,ART_0725,5,13,POSSIBLE_FUTURE,0,1,0,0
പൊതുജനങ്ങളിൽ ബോധവൽക്കരണ പരിപാടികൾ നടത്തും.,0,ART_0725,6,13,GENERAL_DETAIL,0,0,0,1
"ആദ്യഘട്ടത്തിൽ മഞ്ചേരി, തിരൂർ, പൊന്നാനി മേഖലകളിലെ 5000 സ്കൂളുകളിലാണ് പദ്ധതി നടപ്പാക്കുക.",1,ART_0725,7,13,SCALE,3,0,0,0
വിദ്യാർത്ഥികളുടെ സുരക്ഷ ഉറപ്പാക്കുകയും സ്കൂൾ സമയത്തെ ഗതാഗത അപകടങ്ങൾ കുറയ്ക്കുകയും ചെയ്യുകയാണ് പദ്ധതിയുടെ പ്രധാന ലക്ഷ്യം.,1,ART_0725,8,13,PURPOSE_GOAL,0,0,0,0
രാവിലെക്കും വൈകിട്ടും പൊലീസ് നിരീക്ഷണം ശക്തമാക്കുമെന്ന് അധികൃതർ പറഞ്ഞു.,0,ART_0725,9,13,GENERAL_DETAIL,0,0,0,0
രക്ഷിതാക്കൾ കുട്ടികളെ റോഡിന്റെ നടുവിൽ ഇറക്കിവിടരുതെന്ന് നിർദേശം നൽകി.,0,ART_0725,10,13,PUBLIC_IMPACT,0,0,0,1
പദ്ധതിയുടെ വിശദമായ മാർഗനിർദേശങ്ങൾ പിന്നീട് പ്രസിദ്ധീകരിക്കും.,0,ART_0725,11,13,GENERAL_DETAIL,0,0,0,0
സ്കൂൾ പ്രവേശന കവാടങ്ങളിൽ സീബ്രാ ക്രോസിങ്ങും മുന്നറിയിപ്പ് ബോർഡുകളും സ്ഥാപിക്കും.,0,ART_0725,12,13,PUBLIC_IMPACT,0,0,0,1
വയനാട്: നഗരത്തിലെ പ്രധാന റോഡുകളിൽ സ്ഥാപിക്കുന്ന പുതിയ എഐ ട്രാഫിക് ക്യാമറകൾ അടുത്ത തിങ്കളാഴ്ച മുതൽ പ്രവർത്തനം ആരംഭിക്കും.,1,ART_0726,0,13,EVENT,1,0,0,0
പദ്ധതിക്കായി ആദ്യഘട്ടത്തിൽ 100 കോടി രൂപ അനുവദിച്ചതായി ധനവകുപ്പ് വൃത്തങ്ങൾ അറിയിച്ചു.,1,ART_0726,1,13,BUDGET,4,0,0,0
സ്വകാര്യതയെക്കുറിച്ചുള്ള ആശങ്കകൾ പരിഗണിച്ച് മുഖം തിരിച്ചറിയൽ സംവിധാനം ഉപയോഗിക്കില്ലെന്ന് വൈദ്യുതി വകുപ്പ് വ്യക്തമാക്കി.,1,ART_0726,2,13,PRIVACY_SECURITY,0,0,1,0
നിയമലംഘനം കണ്ടെത്തിയാൽ വാഹന ഉടമയ്ക്ക് മൊബൈൽ സന്ദേശം വഴിയും ഇ-മെയിൽ വഴിയും അറിയിപ്പ് ലഭിക്കും.,0,ART_0726,3,13,GENERAL_DETAIL,0,0,0,0
ആദ്യ രണ്ട് ആഴ്ച ബോധവൽക്കരണ കാലയളവായിരിക്കുമെന്നും ഈ സമയത്ത് പിഴ ഈടാക്കില്ലെന്നും അധികൃതർ വ്യക്തമാക്കി.,0,ART_0726,4,13,GENERAL_DETAIL,0,0,0,1
ജല അതോറിറ്റി ഉദ്യോഗസ്ഥർ സ്ഥലത്തെത്തി പ്രാഥമിക പരിശോധന നടത്തി.,0,ART_0726,5,13,GENERAL_DETAIL,0,0,0,0
പദ്ധതിയുടെ വിശദമായ മാർഗനിർദേശങ്ങൾ പിന്നീട് പ്രസിദ്ധീകരിക്കും.,0,ART_0726,6,13,GENERAL_DETAIL,0,0,0,0
"ആദ്യഘട്ടത്തിൽ ചാലക്കുടി, ഇരിങ്ങാലക്കുട, കൊടുങ്ങല്ലൂർ എന്നിവിടങ്ങളിലായി 20 ക്യാമറകളാണ് സ്ഥാപിച്ചിരിക്കുന്നത്.",1,ART_0726,7,13,SCALE,4,0,0,0
ഗതാഗതക്കുരുക്ക് കുറയ്ക്കുകയും അപകടങ്ങൾ നിയന്ത്രിക്കുകയും ചെയ്യുകയാണ് പദ്ധതിയുടെ പ്രധാന ലക്ഷ്യമെന്ന് പൊലീസ് അറിയിച്ചു.,1,ART_0726,8,13,PURPOSE_GOAL,0,0,0,0
സ്കൂൾ മേഖലകളിലും ആശുപത്രി പരിസരങ്ങളിലും പ്രത്യേക നിരീക്ഷണം ഏർപ്പെടുത്തുമെന്ന് പൊലീസ് അറിയിച്ചു.,0,ART_0726,9,13,GENERAL_DETAIL,0,0,0,0
"റെഡ് സിഗ്നൽ ലംഘനം, അമിതവേഗം, ഹെൽമറ്റ് ഇല്ലാതെ യാത്ര തുടങ്ങിയ നിയമലംഘനങ്ങൾ ക്യാമറകൾ കണ്ടെത്തും.",0,ART_0726,10,13,GENERAL_DETAIL,1,0,0,0
പദ്ധതിയുടെ പ്രവർത്തനം വിലയിരുത്താൻ മാസംതോറും അവലോകന യോഗം ചേരുമെന്ന് ജില്ലാ ഭരണകൂടം അറിയിച്ചു.,0,ART_0726,11,13,GENERAL_DETAIL,1,0,0,0
ക്യാമറകളുടെ പരിപാലനത്തിനായി പ്രത്യേക സാങ്കേതിക സംഘത്തെ നിയോഗിക്കും.,0,ART_0726,12,13,IMPLEMENTATION_DETAIL,1,0,0,0
തിരുവനന്തപുരം: ഓൺലൈൻ തട്ടിപ്പ് പരാതികൾ വർധിച്ചതിനെ തുടർന്ന് സൈബർ സുരക്ഷാ ബോധവൽക്കരണ കാമ്പയിൻ ആരംഭിച്ചു.,1,ART_0727,0,13,EVENT,0,0,0,0
"ആദ്യഘട്ടത്തിൽ മഞ്ചേരി, തിരൂർ, പൊന്നാനി മേഖലകളിലെ കോളേജുകൾ, ബാങ്കുകൾ, വ്യാപാരകേന്ദ്രങ്ങൾ എന്നിവിടങ്ങളിലാണ് കാമ്പയിൻ നടത്തുക.",1,ART_0727,1,13,SCALE,1,0,0,0
"വ്യാജ ലിങ്കുകൾ, ഒടിപി തട്ടിപ്പ്, നിക്ഷേപ വാഗ്ദാനങ്ങൾ എന്നിവയെക്കുറിച്ച് പൊതുജനങ്ങളെ മുന്നറിയിപ്പുകൽപ്പിക്കുകയാണ് ലക്ഷ്യം.",1,ART_0727,2,13,PURPOSE_GOAL,0,0,0,1
പദ്ധതിയുടെ വിശദമായ മാർഗനിർദേശങ്ങൾ പിന്നീട് പ്രസിദ്ധീകരിക്കും.,0,ART_0727,3,13,GENERAL_DETAIL,0,0,0,0
വിദ്യാർത്ഥികൾക്കും മുതിർന്ന പൗരന്മാർക്കും പ്രത്യേക ക്ലാസുകൾ സംഘടിപ്പിക്കും.,0,ART_0727,4,13,GENERAL_DETAIL,0,0,0,0
കഴിഞ്ഞ മാസം മാത്രം ജില്ലയിൽ 75 പരാതികൾ ലഭിച്ചതായി സൈബർ സെൽ വ്യക്തമാക്കി.,0,ART_0727,5,13,GENERAL_DETAIL,3,0,0,0
പരാതി രജിസ്റ്റർ ചെയ്യാൻ ഓൺലൈൻ പോർട്ടലും ഉപയോഗിക്കാമെന്ന് അധികൃതർ അറിയിച്ചു.,0,ART_0727,6,13,GENERAL_DETAIL,0,0,0,0
സൈബർ തട്ടിപ്പിന് ഇരയായാൽ ഉടൻ 1090 എന്ന ഹെൽപ്‌ലൈൻ നമ്പറിൽ പരാതി നൽകണമെന്ന് അധികൃതർ അറിയിച്ചു.,1,ART_0727,7,13,PUBLIC_IMPACT,3,0,0,1
"അപരിചിതരോട് ഒടിപി, ബാങ്ക് വിവരങ്ങൾ, പാസ്‌വേഡ് എന്നിവ പങ്കിടരുതെന്ന് പൊലീസ് നിർദേശിച്ചു.",1,ART_0727,8,13,PUBLIC_IMPACT,0,0,0,0
നിലവിലെ സംവിധാനവുമായി പുതിയ സംവിധാനം ബന്ധിപ്പിക്കുന്നതിനുള്ള നടപടികൾ പുരോഗമിക്കുകയാണ്.,0,ART_0727,9,13,GENERAL_DETAIL,0,0,0,0
സോഷ്യൽ മീഡിയയിലൂടെ ലഭിക്കുന്ന നിക്ഷേപ സന്ദേശങ്ങൾ പരിശോധിക്കാതെ വിശ്വസിക്കരുതെന്ന് മുന്നറിയിപ്പ് നൽകി.,0,ART_0727,10,13,PUBLIC_IMPACT,0,0,0,1
ബാങ്കുകളുമായി ചേർന്ന് തട്ടിപ്പ് ഇടപാടുകൾ തടയാനുള്ള സംവിധാനം ശക്തമാക്കും.,0,ART_0727,11,13,GENERAL_DETAIL,0,0,0,0
ജനങ്ങളുടെ പ്രതികരണം പരിശോധിച്ച ശേഷം കൂടുതൽ മാറ്റങ്ങൾ വരുത്തുമെന്ന് അധികൃതർ അറിയിച്ചു.,0,ART_0727,12,13,GENERAL_DETAIL,0,0,0,0
പത്തനംതിട്ട: കനത്ത മഴയിൽ കൃഷിനാശം സംഭവിച്ച കർഷകർക്കായി പ്രത്യേക ഇൻഷുറൻസ് സഹായ പദ്ധതി പ്രഖ്യാപിച്ചു.,1,ART_0728,0,14,EVENT,0,0,0,0
"ആദ്യഘട്ടത്തിൽ പാലാരിവട്ടം, വൈറ്റില, ഇടപ്പള്ളി, കലൂർ പ്രദേശങ്ങളിലെ 10 കർഷകരുടെ അപേക്ഷകൾ പരിഗണിക്കും.",1,ART_0728,1,14,SCALE,3,0,0,1
വിളനാശം മൂലമുള്ള സാമ്പത്തിക പ്രതിസന്ധി കുറയ്ക്കുകയും കർഷകർക്ക് വേഗത്തിൽ സഹായം ലഭ്യമാക്കുകയുമാണ് ലക്ഷ്യം.,1,ART_0728,2,14,PURPOSE_GOAL,0,0,0,1
പരിശോധന പൂർത്തിയാക്കിയ ശേഷം തുക നേരിട്ട് കർഷകരുടെ അക്കൗണ്ടിലേക്ക് നൽകും.,0,ART_0728,3,14,GENERAL_DETAIL,0,0,0,0
അപേക്ഷയിൽ ഭൂവിവരവും ബാങ്ക് അക്കൗണ്ട് വിവരങ്ങളും ഉൾപ്പെടുത്തണം.,0,ART_0728,4,14,PUBLIC_IMPACT,0,0,0,1
പദ്ധതി വിജയകരമായാൽ മറ്റു ജില്ലകളിലേക്കും വ്യാപിപ്പിക്കാനാണ് തീരുമാനം.,0,ART_0728,5,14,POSSIBLE_FUTURE,1,1,0,0
പ്രാദേശിക സംഘടനകളുമായി ചർച്ച നടത്തിയ ശേഷം അന്തിമ പട്ടിക തയ്യാറാക്കും.,0,ART_0728,6,14,GENERAL_DETAIL,0,0,0,0
സഹായത്തിനായി 100 കോടി രൂപയുടെ പ്രത്യേക ഫണ്ട് അനുവദിച്ചതായി കൃഷി വകുപ്പ് അറിയിച്ചു.,1,ART_0728,7,14,BUDGET,3,0,0,0
നാശനഷ്ടം സംഭവിച്ച കർഷകർ അടുത്ത 10 ദിവസത്തിനകം ഓൺലൈൻ വഴി അപേക്ഷ സമർപ്പിക്കണം.,1,ART_0728,8,14,PUBLIC_IMPACT,2,0,0,1
കർഷക സംഘടനകൾ സഹായം വേഗത്തിൽ വിതരണം ചെയ്യണമെന്ന് ആവശ്യപ്പെട്ടു.,0,ART_0728,9,14,REACTION_BACKGROUND,0,0,0,1
വില്ലേജ് ഓഫീസർമാരും കൃഷി ഓഫീസർമാരും ചേർന്ന് നാശനഷ്ടം വിലയിരുത്തും.,0,ART_0728,10,14,GENERAL_DETAIL,0,0,0,0
പദ്ധതിയുടെ വിശദമായ മാർഗനിർദേശങ്ങൾ പിന്നീട് പ്രസിദ്ധീകരിക്കും.,0,ART_0728,11,14,GENERAL_DETAIL,0,0,0,0
വ്യാജ അപേക്ഷകൾ കണ്ടെത്തിയാൽ നിയമനടപടി സ്വീകരിക്കും.,0,ART_0728,12,14,PUBLIC_IMPACT,0,0,0,1
നിലവിലെ സംവിധാനവുമായി പുതിയ സംവിധാനം ബന്ധിപ്പിക്കുന്നതിനുള്ള നടപടികൾ പുരോഗമിക്കുകയാണ്.,0,ART_0728,13,14,GENERAL_DETAIL,0,0,0,0
പത്തനംതിട്ട: നഗരത്തിലെ ഗതാഗതക്കുരുക്ക് കുറയ്ക്കുന്നതിനായി പുതിയ ഇലക്ട്രിക് ബസ് സർവീസുകൾ ആരംഭിച്ചു.,1,ART_0729,0,14,EVENT,0,0,0,0
